dir,gap_abs,band,pos_band,breakout,mom20,tradeable_dn,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmax3,fmax5,fmax10,fmax20,fmax60,fclose_max3,fclose_max5,fclose_max10,fclose_max20,fclose_max60
down,0.01780585870189544,1-2%,<=-10%,False,-0.10855094726062475,True,0.24093567251461967,0.19883040935672502,0.06608187134502908,0.07894736842105243,0.1941474395047833,0.15362971299943728,0.0258863252673045,0.03826674169949351,20.15,21.9,21.9,21.9,21.9,19.15,21.22,21.49,21.49,21.49
down,0.035827186512118026,3-5%,-10~0,False,-0.017598343685300222,True,0.1333333333333333,0.12185792349726787,0.06174863387978147,0.11475409836065564,0.0830287206266318,0.07206266318537868,0.014621409921671047,0.06527415143603132,21.9,21.9,21.9,21.9,21.9,21.22,21.49,21.49,21.49,21.49
down,0.010443864229764954,1-2%,-10~0,False,-0.017444843509492047,True,0.06437994722955165,0.0902374670184698,-0.024274406332453924,0.0664907651715041,-0.023717328170377416,0.0,-0.10503388189738638,-0.021781219748305825,21.9,21.9,21.9,21.9,21.9,21.49,21.49,21.49,21.49,21.49
down,0.015080113100848225,1-2%,>+10%,False,0.14455231930960077,True,0.004784688995215447,-0.07655502392344493,-0.11196172248803826,-0.06842105263157894,0.004304160688665792,-0.0769966523194644,-0.11238641798182691,-0.06886657101865146,21.6,21.65,21.88,21.88,21.88,21.49,21.49,21.49,21.49,21.49
down,0.02047463936714744,2-3%,>+10%,False,0.26560659599528846,True,-0.02470308788598574,-0.10546318289786238,-0.14584323040380054,-0.08408551068883607,-0.010125361620057727,-0.09209257473481192,-0.1330761812921889,-0.07039537126325923,21.65,21.88,21.88,21.88,21.88,21.0,21.3,21.3,21.3,21.3
down,0.019718309859155014,1-2%,>+10%,False,0.3733075435203095,True,-0.09818007662835249,-0.06944444444444442,-0.0780651340996168,-0.1561302681992336,-0.08280565026790077,-0.053580126643935744,-0.06234778373112526,-0.1417437895762299,20.7,20.7,20.7,20.7,20.7,20.66,20.66,20.66,20.66,20.66
down,0.011132623426911903,1-2%,>+10%,False,0.18395415472779386,True,-0.1076847772883015,-0.09544787077826722,-0.10181106216348501,-0.12873225648556041,-0.057881136950904466,-0.04496124031007753,-0.05167958656330751,-0.08010335917312661,20.1,20.1,20.1,20.1,20.59,19.81,19.81,19.81,19.81,20.5
down,0.01036269430051806,1-2%,0~+10%,False,0.09783845278725845,True,0.014659685863874117,-0.03350785340314144,-0.04607329842931951,-0.0947643979057593,-0.02170620898536091,-0.06814740030287725,-0.08026249369005556,-0.12720848056537104,19.99,19.99,19.99,19.99,20.59,18.96,19.38,19.43,19.43,20.5
down,0.010600706713780772,1-2%,>+10%,False,0.10608598548297032,True,-0.00867346938775515,-0.08265306122448979,-0.06173469387755104,-0.11326530612244912,0.03186404673393528,-0.04514073287307474,-0.023366967604885658,-0.07700477960701002,19.55,19.81,19.81,19.81,20.59,18.96,19.43,19.43,19.43,20.5
down,0.015822784810126667,1-2%,0~+10%,False,0.08902929350947741,True,-0.009646302250803873,0.011789924973204746,-0.045016077170418,-0.03269024651661301,0.01371365880416886,0.035655512890839125,-0.0224904004388371,-0.009873834339001575,19.81,19.81,19.81,19.81,20.59,19.43,19.43,19.43,19.43,20.5
down,0.023674729799279537,2-3%,0~+10%,False,0.014621409921671047,True,-0.015814443858724103,-0.0036900369003690647,-0.08856088560885611,-0.11070110701107005,0.009734991887506927,0.02217414818820984,-0.06489994591671167,-0.08761492698756068,18.88,18.88,19.6,19.6,20.59,18.56,18.67,19.25,19.25,20.5
down,0.012987012987013102,1-2%,<=-10%,False,-0.12912346842601308,True,0.045504385964912464,-0.0065789473684209065,-0.03837719298245612,-0.11951754385964908,0.0274784482758621,-0.023706896551723977,-0.05495689655172409,-0.13469827586206895,18.7,19.6,19.6,19.6,20.59,18.67,19.07,19.25,19.25,20.5
down,0.01700318809776835,1-2%,<=-10%,False,-0.1164319248826291,True,-0.005945945945945885,-0.04270270270270271,-0.018918918918918948,-0.11459459459459465,-0.044675324675324646,-0.07999999999999996,-0.05714285714285716,-0.14909090909090916,19.49,19.49,19.49,19.49,20.59,18.9,18.9,18.9,18.9,20.5
down,0.011716760061130982,1-2%,>+10%,False,0.10218978102189791,True,-0.010824742268041088,-0.05206185567010302,-0.09020618556701032,-0.09742268041237101,-0.06390243902439019,-0.10292682926829266,-0.13902439024390256,-0.14585365853658527,20.59,20.59,20.59,20.59,20.59,20.4,20.4,20.4,20.4,20.4
down,0.010644257703081306,1-2%,0~+10%,False,0.09981515711645117,True,0.047565118912797244,-0.00962627406568528,-0.04869762174405434,0.09739524348810868,0.05593607305936077,-0.00171232876712335,-0.041095890410958846,0.1061643835616437,18.55,18.77,18.77,18.77,19.69,18.18,18.5,18.5,18.5,19.38
down,0.011735639283508403,1-2%,<=-10%,False,-0.10055555555555551,True,-0.15500000000000003,-0.11062499999999997,-0.026874999999999982,0.1712499999999999,-0.13110539845758362,-0.0854755784061697,0.0006426735218509894,0.20437017994858597,15.73,15.73,15.73,16.84,20.63,15.55,15.55,15.55,16.39,20.46
down,0.018131101813110173,1-2%,<=-10%,False,-0.18103940605368374,True,0.010653409090909172,0.1640625,0.21590909090909105,0.29900568181818166,0.0525147928994083,0.2122781065088759,0.26627218934911245,0.3528106508875739,14.09,14.28,16.84,17.45,20.63,13.91,14.23,16.39,17.32,20.46
down,0.015151515151515138,1-2%,<=-10%,False,-0.21250000000000013,True,0.06593406593406592,0.16190476190476177,0.3663003663003661,0.3318681318681318,0.046010064701653475,0.14018691588785037,0.34076204169662105,0.30697340043134425,14.28,14.99,16.84,19.69,20.63,14.23,14.55,16.39,18.83,20.46
down,0.011502516175413424,1-2%,<=-10%,False,-0.2033218785796106,True,0.0421818181818181,0.14981818181818185,0.38181818181818183,0.3069090909090908,0.050586510263929574,0.15909090909090917,0.39296187683284445,0.3174486803519061,14.56,14.99,16.84,19.69,20.63,14.26,14.55,16.39,19.0,20.46
down,0.010309278350515538,1-2%,<=-10%,False,-0.15308498253783465,True,0.09791666666666665,0.11250000000000004,0.3458333333333332,0.22708333333333353,0.1032798325191906,0.11793440334961613,0.352407536636427,0.23307745987438944,16.84,16.84,16.84,19.69,20.63,16.39,16.39,16.39,19.38,20.46
down,0.012844036697247763,1-2%,-10~0,False,-0.001831501831501714,True,-0.040272614622057,0.15551425030978927,0.19268897149938047,0.07372986369268886,-0.023329129886506927,0.17591424968474145,0.21374527112232045,0.09268600252206793,16.0,16.0,19.69,20.63,20.63,15.81,15.81,18.83,20.46,20.46
down,0.012820512820512775,1-2%,0~+10%,False,0.003215434083601254,True,0.21103896103896091,0.2012987012987013,0.2142857142857142,0.13441558441558432,0.2040025823111684,0.19431891542930924,0.20723047127178829,0.1278244028405422,17.45,19.69,19.69,20.63,20.63,17.32,18.83,19.18,20.46,20.46
down,0.024826789838337193,2-3%,>+10%,False,0.207810320781032,True,0.12018946121965657,0.15156897572528116,0.08762581409117831,0.014801657785671996,0.10514018691588789,0.13609813084112132,0.07301401869158886,0.001168224299065379,19.69,19.69,20.63,20.63,20.63,19.0,19.0,20.46,20.46,20.46
down,0.015013404825737098,1-2%,>+10%,False,0.34076204169662105,True,0.05498094719651592,0.040827436037016884,-0.011431682090364825,-0.0849210669569952,0.020000000000000018,0.006315789473684275,-0.04421052631578948,-0.11526315789473696,19.4,19.5,20.63,20.63,20.63,19.18,19.38,20.46,20.46,20.46
down,0.02631578947368418,2-3%,>+10%,False,0.39296187683284445,True,0.10594594594594597,0.047567567567567526,-0.016216216216216273,-0.1108108108108109,0.11256117455138659,0.0538336052202284,-0.010331702011963095,-0.10549211528004354,19.4,20.63,20.63,20.63,20.63,19.18,20.46,20.46,20.46,20.46
down,0.014077163712200136,1-2%,>+10%,False,0.34502103786816263,True,0.017979904812268632,-0.011105235325224783,0.022210470650449343,-0.14754098360655732,0.04054054054054057,0.0108108108108107,0.04486486486486485,-0.12864864864864856,20.63,20.63,20.63,20.63,20.63,20.46,20.46,20.46,20.46,20.46
down,0.017106549364613977,1-2%,>+10%,False,0.2982233502538072,True,-0.03779214321233204,-0.0865241173545499,-0.06514172053704614,-0.2168075584286424,-0.005141388174807138,-0.05552699228791769,-0.03341902313624667,-0.19023136246786632,19.6,19.9,19.9,19.9,19.9,19.48,19.48,19.48,19.48,19.48
down,0.01922077922077925,1-2%,>+10%,False,0.21374527112232045,True,-0.00794491525423724,-0.03813559322033888,-0.005296610169491456,-0.15783898305084743,-0.02039748953974896,-0.05020920502092052,-0.01778242677824271,-0.16841004184100417,19.9,19.9,19.9,19.9,19.9,19.38,19.38,19.38,19.38,19.38
down,0.02842377260981921,2-3%,>+10%,False,0.24277456647398843,True,-0.015425531914893598,0.014361702127659637,-0.017021276595744705,-0.1542553191489362,-0.010689470871191875,0.019241047568145264,-0.012292891501870629,-0.15018706574024587,19.06,19.06,19.28,19.69,19.69,18.78,18.78,19.07,19.33,19.33
down,0.012242626599888617,1-2%,-10~0,False,-0.010462555066079404,True,-0.005070422535211283,-0.010704225352112795,-0.07323943661971832,-0.12450704225352116,0.0219907407407407,0.016203703703703498,-0.04803240740740755,-0.10069444444444453,17.84,17.9,17.9,17.97,17.97,17.67,17.67,17.71,17.71,17.71
down,0.018109790605546183,1-2%,-10~0,False,-0.0806451612903224,True,0.012103746397694293,-0.009798270893371819,-0.08703170028818452,-0.13198847262247848,-0.005662514156285492,-0.027180067950169917,-0.10305775764439418,-0.14722536806342013,17.9,17.9,17.97,17.97,17.97,17.71,17.71,17.71,17.71,17.71
down,0.01247872943845707,1-2%,-10~0,False,-0.059231590181430094,True,-0.010913268236645735,-0.07581849511774841,-0.08673176335439403,-0.1659965537047674,-0.012048192771084376,-0.07687894434882381,-0.08777969018932874,-0.16695352839931155,17.64,17.64,17.64,17.64,17.64,17.47,17.47,17.47,17.47,17.47
down,0.012775842044134622,1-2%,-10~0,False,-0.05332600329851578,True,-0.051764705882352935,-0.07352941176470584,-0.08235294117647063,-0.1623529411764706,-0.03646144650328742,-0.05857740585774063,-0.06754333532576218,-0.14883442916915723,16.83,16.83,16.83,16.83,16.83,16.81,16.81,16.81,16.81,16.81
down,0.012096774193548487,1-2%,-10~0,False,-0.03813833225597929,True,0.05986394557823127,0.02448979591836742,-0.045578231292517035,0.011564625850340127,0.05270270270270272,0.0175675675675675,-0.052027027027027106,0.004729729729729737,15.15,15.64,15.89,15.89,15.89,15.14,15.58,15.58,15.58,15.58
down,0.022457067371202122,2-3%,-10~0,False,-0.029487179487179382,True,0.03378378378378377,-0.01216216216216226,-0.05405405405405406,0.03040540540540526,0.0234113712374584,-0.022073578595317778,-0.0635451505016722,0.02006688963210701,15.89,15.89,15.89,15.89,15.89,15.58,15.58,15.58,15.58,15.58
down,0.010296010296010238,1-2%,0~+10%,False,0.00843608046722899,True,-0.020806241872561748,-0.04616384915474647,-0.06631989596879073,-0.020806241872561748,-0.033376123234916566,-0.05840821566110399,-0.07830551989730428,-0.033376123234916566,15.89,15.89,15.89,15.89,15.89,15.47,15.47,15.47,15.47,15.47
down,0.012396694214875992,1-2%,-10~0,False,-0.06563706563706562,True,0.016039051603905286,-0.010460251046025104,-0.025801952580195242,-0.009762900976290179,0.014623955431754876,-0.011838440111420656,-0.027158774373258976,-0.011142061281337101,14.99,14.99,14.99,14.99,15.78,14.89,14.89,14.89,14.89,15.35
down,0.010760401721664259,1-2%,-10~0,False,-0.012048192771084376,True,0.026105873821610004,0.008701957940536742,0.0007251631617115617,-0.03480783176214641,0.029090909090909056,0.011636363636363667,0.0036363636363636598,-0.03199999999999992,14.36,14.36,14.36,14.36,15.78,14.33,14.33,14.33,14.33,15.35
down,0.011811023622047223,1-2%,0~+10%,False,0.09877433309300665,True,-0.043824701195219085,-0.07171314741035861,-0.0677290836653387,-0.20783532536520588,-0.022403258655804503,-0.050916496945010215,-0.046843177189409446,-0.1900882552613714,14.88,14.97,14.97,14.97,14.97,14.75,14.75,14.75,14.75,14.75
down,0.018493150684931514,1-2%,0~+10%,False,0.05950653120464433,True,-0.02442428471737612,-0.01953942777390083,-0.04396371249127706,-0.1779483600837405,-0.029166666666666674,-0.02430555555555558,-0.04861111111111116,-0.18194444444444446,14.78,14.78,14.78,14.78,14.78,14.54,14.54,14.54,14.54,14.54
down,0.014532243415077195,1-2%,-10~0,False,-0.06536502546689305,True,-0.05437788018433176,-0.06267281105990785,-0.10046082949308754,-0.12718894009216586,-0.03571428571428581,-0.044172932330827086,-0.08270676691729328,-0.1099624060150376,10.81,10.81,10.81,10.81,10.81,10.64,10.64,10.64,10.64,10.64
down,0.014877789585547307,1-2%,-10~0,False,-0.09692898272552786,True,0.08522114347357079,-0.009708737864077666,0.08522114347357079,-0.2934196332254585,0.11160220994475134,0.014364640883977708,0.11160220994475134,-0.276243093922652,9.97,10.45,10.45,10.49,10.49,9.96,10.2,10.2,10.21,10.21
down,0.011591148577449917,1-2%,-10~0,False,-0.05005005005005003,True,0.05543710021321946,0.07249466950959493,0.06609808102345416,-0.20469083155650325,0.07843137254901977,0.09586056644880192,0.08932461873638342,-0.18736383442265792,10.08,10.1,10.49,10.49,10.49,10.06,10.06,10.21,10.21,10.21
down,0.0121212121212122,1-2%,0~+10%,False,0.019567456230690006,True,0.015337423312883569,-0.04601226993865026,-0.042944785276073594,-0.03885480572597122,-0.027424094025465307,-0.08619000979431934,-0.08325171400587672,-0.07933398628795307,10.25,10.25,10.25,10.25,10.25,10.2,10.2,10.2,10.2,10.2
down,0.01921132457027308,1-2%,-10~0,False,-0.007028112449799173,True,-0.024742268041236914,-0.026804123711340222,-0.07422680412371119,-0.16597938144329893,0.0031813361611878754,0.0010604453870626251,-0.047720042417815356,-0.1420996818663839,9.49,9.49,10.2,10.2,10.2,9.48,9.48,10.0,10.0,10.0
down,0.01166489925768821,1-2%,-10~0,False,-0.07549019607843133,True,0.07296137339055786,0.0010729613733906351,-0.08798283261802575,-0.10300429184549365,0.05485232067510548,-0.015822784810126667,-0.10337552742616041,-0.11814345991561193,9.45,10.2,10.2,10.2,10.2,9.33,10.0,10.0,10.0,10.0
down,0.017000000000000015,1-2%,0~+10%,False,0.08932461873638342,True,-0.047812817904374416,-0.06307222787385547,-0.27772126144455755,-0.21566632756866733,-0.03405572755417963,-0.049535603715170184,-0.2672858617131063,-0.20433436532507732,9.86,9.86,9.86,9.86,9.92,9.71,9.71,9.71,9.71,9.71
down,0.030303030303030276,3-5%,-10~0,False,-0.07968127490039834,True,-0.1082589285714286,-0.2109375,-0.1729910714285715,-0.1863839285714286,-0.11222222222222222,-0.21444444444444444,-0.17666666666666664,-0.18999999999999995,9.12,9.12,9.12,9.12,9.92,8.98,8.98,8.98,8.98,9.56
down,0.0117647058823529,1-2%,<=-10%,False,-0.10337552742616041,True,-0.15476190476190488,-0.20238095238095244,-0.1428571428571429,-0.17380952380952375,-0.13308913308913306,-0.18192918192918184,-0.12087912087912078,-0.15262515262515253,8.1,8.1,8.1,8.1,9.92,8.0,8.0,8.0,8.0,9.56
down,0.017094017094016922,1-2%,<=-10%,False,-0.12218649517684899,True,-0.11304347826086969,-0.168944099378882,-0.0931677018633541,-0.1453416149068324,-0.10750000000000004,-0.16374999999999995,-0.08750000000000002,-0.14,8.06,8.06,8.06,8.06,9.92,7.99,7.99,7.99,7.99,9.56
down,0.02110817941952503,2-3%,<=-10%,False,-0.19873150105708248,True,-0.07277628032345018,-0.11725067385444743,0.005390835579514919,-0.10377358490566035,-0.07526881720430112,-0.11962365591397861,0.0026881720430107503,-0.10618279569892475,7.43,7.43,7.43,7.88,9.92,7.14,7.14,7.14,7.56,9.56
down,0.010752688172043001,1-2%,<=-10%,False,-0.256,True,-0.08967391304347827,-0.06657608695652173,0.05027173913043481,-0.0747282608695653,-0.05633802816901401,-0.032394366197183055,0.08873239436619729,-0.04084507042253527,7.3,7.3,7.3,7.98,9.92,7.14,7.14,7.14,7.73,9.56
down,0.011267605633802802,1-2%,<=-10%,False,-0.2672858617131063,True,-0.04700854700854684,0.07692307692307687,0.16524216524216517,-0.009971509971509862,-0.0630252100840335,0.05882352941176472,0.14565826330532206,-0.026610644257702987,7.25,7.25,7.56,8.34,9.92,7.1,7.1,7.56,8.18,9.56
down,0.011267605633802802,1-2%,<=-10%,False,-0.2478813559322034,True,-0.0669515669515669,0.07122507122507127,0.30911680911680905,0.014245014245014342,-0.04796511627906974,0.09302325581395343,0.3357558139534884,0.03488372093023262,6.85,6.85,7.88,9.45,9.92,6.7,6.7,7.56,9.19,9.56
down,0.014534883720930147,1-2%,<=-10%,False,-0.262593783494105,True,0.01327433628318575,0.06194690265486735,0.3864306784660767,0.05309734513274322,0.025373134328358304,0.07462686567164178,0.4029850746268657,0.06567164179104479,6.85,6.88,7.88,9.92,9.92,6.69,6.87,7.56,9.4,9.56
down,0.01455604075691419,1-2%,<=-10%,False,-0.25407166123778513,True,0.07828655834564269,0.20827178729689821,0.2215657311669128,0.010339734121122657,-0.03439153439153442,0.08201058201058209,0.09391534391534395,-0.09523809523809523,7.88,7.88,8.34,9.92,9.92,7.52,7.52,8.18,9.56,9.56
down,0.013404825737265313,1-2%,<=-10%,False,-0.16926503340757237,True,0.013586956521739024,0.24864130434782594,0.13586956521739113,-0.036684782608695676,-0.007978723404255317,0.22207446808510634,0.11170212765957444,-0.05718085106382975,7.65,7.65,9.45,9.92,9.92,7.56,7.56,9.19,9.56,9.56
down,0.01719576719576721,1-2%,-10~0,False,-0.053817271589486904,True,0.2355316285329745,0.19380888290713316,0.07806191117092864,-0.07402422611036341,0.2371967654986522,0.1954177897574123,0.07951482479784366,-0.07277628032345018,8.34,9.45,9.92,9.92,9.92,8.18,9.18,9.56,9.56,9.56
down,0.019607843137254832,1-2%,>+10%,False,0.2929577464788733,True,-0.053333333333333344,-0.07111111111111112,-0.17000000000000004,-0.2466666666666666,-0.07290533188248094,-0.09031556039173017,-0.18715995647442873,-0.26224156692056577,9.92,9.92,9.92,9.92,9.92,9.56,9.56,9.56,9.56,9.56
down,0.018085106382978666,1-2%,>+10%,False,0.4029850746268657,True,-0.1040086673889492,-0.13109425785482132,-0.2210184182015168,-0.2632719393282774,-0.13493723849372397,-0.16108786610878667,-0.247907949790795,-0.2887029288702929,9.36,9.36,9.36,9.36,9.36,8.99,8.99,8.99,8.99,8.99
down,0.028242677824267926,2-3%,>+10%,False,0.42899850523168914,True,-0.11194833153928951,-0.12055974165769634,-0.247578040904198,-0.26803013993541436,-0.0823136818687431,-0.09121245828698554,-0.22246941045606228,-0.24360400444938823,8.99,8.99,8.99,8.99,8.99,8.87,8.87,8.87,8.87,8.87
down,0.018909899888765236,1-2%,>+10%,False,0.3683409436834093,True,-0.08276643990929711,-0.09183673469387765,-0.19387755102040816,-0.243764172335601,-0.08793686583990978,-0.09695603156707999,-0.19842164599774514,-0.24802705749718146,8.99,8.99,8.99,8.99,8.99,8.58,8.58,8.58,8.58,8.58
down,0.010489510489510523,1-2%,>+10%,False,0.24890829694323147,True,-0.05535924617196708,-0.06478209658421674,-0.18374558303886934,-0.2449941107184923,-0.030229746070133068,-0.039903264812575445,-0.16203143893591287,-0.22490931076178955,8.47,8.47,8.47,8.47,8.47,8.36,8.36,8.36,8.36,8.36
down,0.011015911872705009,1-2%,0~+10%,False,0.0806878306878307,True,-0.06806930693069302,-0.12004950495049505,-0.1695544554455446,-0.19306930693069313,-0.059925093632958726,-0.1123595505617977,-0.16229712858926337,-0.18601747815230962,8.12,8.12,8.12,8.12,8.12,7.94,7.94,7.94,7.94,7.94
down,0.015113350125944613,1-2%,-10~0,False,-0.02933985330073341,True,-0.10613810741687979,-0.06777493606138107,-0.1265984654731458,-0.1854219948849105,-0.0862745098039216,-0.04705882352941182,-0.1071895424836602,-0.16732026143790857,7.72,7.72,7.72,7.72,7.72,7.53,7.53,7.53,7.53,7.53
down,0.03874813710879277,3-5%,<=-10%,False,-0.16229712858926337,True,0.10387596899224816,0.03100775193798455,0.05271317829457356,0.4108527131782944,0.07067669172932334,0.0,0.021052631578947212,0.36842105263157876,7.15,7.25,7.25,7.25,10.69,6.95,7.12,7.14,7.14,10.38
down,0.014388489208633115,1-2%,<=-10%,False,-0.12468513853904284,True,0.018978102189781243,-0.023357664233576547,0.004379562043795637,0.45985401459854014,0.02196193265007329,-0.020497803806734938,0.007320644216691097,0.4641288433382138,7.25,7.25,7.25,7.38,10.69,7.14,7.14,7.14,7.18,10.38
down,0.010144927536231974,1-2%,-10~0,False,-0.0057636887608069065,True,0.051244509516837455,-0.004392386530014725,-0.01024890190336758,0.36749633967789164,0.05433186490455211,-0.001468428781204123,-0.007342143906020504,0.37151248164464024,7.02,7.38,7.38,7.38,10.69,6.88,7.18,7.18,7.18,10.38
down,0.03698224852071008,3-5%,-10~0,False,-0.007342143906020504,True,-0.021505376344086002,-0.003072196620583667,0.43471582181259594,0.31336405529953937,-0.007788161993769416,0.010903426791277315,0.4548286604361371,0.33177570093457964,6.76,6.76,6.76,10.69,10.69,6.59,6.59,6.59,10.38,10.38
