dir,gap_abs,band,pos_band,breakout,mom20,tradeable_up,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmin3,fmin5,fmin10,fmin20,fmin60,fclose_min3,fclose_min5,fclose_min10,fclose_min20,fclose_min60
up,0.014485256078634379,1-2%,0~+10%,False,0.04486486486486485,True,-0.04232534421213663,-0.0525242223355431,-0.09892911779704217,-0.19938806731259562,-0.02289281997918824,-0.03329864724245579,-0.0806451612903224,-0.1831425598335068,18.65,18.31,18.1,17.2,15.0,18.78,18.6,18.48,17.28,15.04
up,0.016146393972013007,1-2%,-10~0,False,-0.008008542445275046,True,-0.08474576271186429,-0.0646186440677966,-0.09004237288135586,-0.2118644067796609,-0.04477611940298498,-0.023770038695411833,-0.05030403537866224,-0.17744610281923712,17.9,17.2,17.17,17.08,14.68,18.18,17.28,17.28,17.09,14.88
up,0.018223234624145768,1-2%,-10~0,False,-0.06096256684491985,True,-0.04138702460850108,-0.09787472035794187,-0.1196868008948545,-0.17953020134228181,-0.027793533749290944,-0.08508224617129889,-0.10720363017583656,-0.16789563244469652,17.13,16.91,16.11,15.58,14.42,17.22,17.14,16.13,15.72,14.54
up,0.015957446808510634,1-2%,-10~0,False,-0.06525792417650722,True,0.03468586387434569,0.0013089005235602524,0.0013089005235602524,-0.0922774869109948,-0.0006321112515802474,-0.03286978508217442,-0.03286978508217442,-0.12326169405815435,15.56,15.56,15.26,14.55,13.67,15.7,15.7,15.3,14.8,13.75
up,0.013659237958303372,1-2%,-10~0,False,-0.06581598388179988,True,-0.028368794326241176,0.0581560283687943,0.03404255319148941,-0.09432624113475174,-0.011544011544011523,0.07647907647907659,0.051948051948051965,-0.07864357864357863,13.66,13.56,13.56,13.56,12.66,13.68,13.68,13.68,13.68,12.77
up,0.010014306151645114,1-2%,0~+10%,False,0.0028694404591105283,True,0.08002832861189813,0.043201133144475934,-0.009915014164305846,-0.17422096317280444,0.10507246376811596,0.06739130434782603,0.01304347826086949,-0.155072463768116,14.12,14.12,14.12,13.98,11.35,14.73,14.73,14.73,13.98,11.46
up,0.023913043478260843,2-3%,0~+10%,False,0.0036363636363636598,True,0.06794055201698512,0.031847133757961776,-0.007784854918612916,-0.1719745222929937,0.011394101876675666,-0.02278820375335122,-0.06032171581769441,-0.21581769436997322,14.59,14.59,14.56,13.88,11.35,14.73,14.73,14.58,13.98,11.46
up,0.011162179908076109,1-2%,0~+10%,False,0.08630527817403721,True,-0.04350649350649349,-0.06493506493506496,-0.08766233766233766,-0.26428571428571435,-0.03409836065573768,-0.05573770491803276,-0.07868852459016384,-0.25704918032786883,14.84,14.66,14.06,13.05,11.22,15.06,14.73,14.4,13.44,11.33
up,0.017589576547231145,1-2%,0~+10%,False,0.09878310665712231,True,-0.0653008962868118,-0.08386683738796408,-0.10051216389244544,-0.233674775928297,-0.04199475065616798,-0.0610236220472441,-0.07808398950131235,-0.21456692913385822,14.54,14.48,14.06,13.05,11.07,14.58,14.58,14.29,13.44,11.22
up,0.012269938650306678,1-2%,-10~0,False,-0.06924643584521384,True,0.06439393939393945,0.05378787878787894,0.014393939393939403,-0.10606060606060597,0.04538690476190488,0.03497023809523814,-0.0037202380952380265,-0.12202380952380942,13.81,13.63,13.63,13.2,11.07,14.05,13.64,13.64,13.26,11.22
up,0.0714285714285714,5-9.4%,<=-10%,False,-0.1175311884438609,True,-0.025000000000000133,-0.04861111111111116,-0.08750000000000002,-0.1840277777777778,-0.000711743772242146,-0.024911032028469893,-0.06476868327402141,-0.1637010676156584,13.63,13.63,13.58,13.11,11.07,13.64,13.64,13.64,13.14,11.22
up,0.017595307917888547,1-2%,<=-10%,False,-0.11140065146579803,True,0.002161383285302465,-0.033141210374639796,-0.07132564841498557,-0.1945244956772335,-0.009964412811387935,-0.04483985765124565,-0.08256227758007118,-0.20427046263345205,13.73,13.73,13.41,12.75,11.07,13.88,13.88,13.42,12.89,11.18
up,0.015437392795883298,1-2%,<=-10%,False,-0.12396694214876036,True,-0.042229729729729715,0.024493243243243423,0.0,-0.20608108108108103,-0.03076923076923077,0.036752136752136844,0.011965811965811923,-0.19658119658119655,11.46,11.22,11.07,11.07,9.13,11.57,11.33,11.22,11.22,9.34
up,0.020408163265306145,2-3%,<=-10%,False,-0.1383792048929664,True,0.019130434782608674,0.006086956521739184,-0.02782608695652178,-0.14869565217391312,-0.02088554720133673,-0.03341687552213868,-0.06599832915622394,-0.1821219715956559,11.8,11.62,11.55,11.16,8.93,11.93,11.72,11.57,11.18,9.05
up,0.019214703425229684,1-2%,-10~0,False,-0.07137315748642359,True,-0.03442622950819674,-0.022950819672131084,-0.11557377049180328,-0.21311475409836067,-0.012573344509639539,-0.0008382229673092878,-0.0955574182732607,-0.19530595138306794,11.74,11.62,11.55,10.78,8.93,11.89,11.72,11.57,10.79,9.05
up,0.017826825127334578,1-2%,-10~0,False,-0.016694490818030094,True,-0.012510425354462118,-0.04420350291909925,-0.1125938281901584,-0.16096747289407842,-0.004205214465937801,-0.03616484440706469,-0.10513036164844403,-0.15391084945332212,11.55,11.55,11.42,10.43,8.93,11.57,11.57,11.46,10.63,9.05
up,0.019014693171996555,1-2%,-10~0,False,-0.004302925989672857,True,-0.003392705682781938,-0.08481764206955045,-0.11959287531806606,-0.13910093299406268,-0.014261744966442946,-0.0947986577181209,-0.12919463087248317,-0.14848993288590595,11.79,11.66,10.78,10.29,8.93,11.84,11.75,10.79,10.38,9.05
up,0.016933207902163572,1-2%,-10~0,False,-0.09300341296928327,True,-0.039777983348751156,-0.05920444033302508,-0.09898242368177612,-0.10175763182238662,-0.05722070844686644,-0.07629427792915533,-0.11534968210717522,-0.11807447774750213,10.47,10.29,10.14,9.72,8.93,10.5,10.38,10.17,9.74,9.05
up,0.012380952380952381,1-2%,<=-10%,False,-0.11016949152542377,True,-0.0235183443085607,-0.0159924741298213,-0.08654750705550329,-0.12229539040451554,-0.024436090225563922,-0.016917293233082664,-0.08740601503759393,-0.12312030075187974,10.25,10.18,10.09,9.44,8.93,10.26,10.26,10.17,9.7,9.05
up,0.020588235294117796,2-3%,-10~0,False,-0.03041825095057038,True,-0.11815561959654186,-0.04899135446685876,-0.08933717579250722,-0.27761767531219983,-0.08747514910536791,-0.015904572564612307,-0.05765407554671964,-0.2524850894632208,9.42,9.03,9.03,9.03,6.45,9.44,9.18,9.18,9.18,6.54
up,0.014705882352941346,1-2%,-10~0,False,-0.022587268993839893,True,0.05590062111801242,0.023809523809523947,-0.019668737060041352,-0.06832298136645965,0.01391650099403563,-0.016898608349900535,-0.05864811133200798,-0.10536779324055667,9.67,9.67,9.67,9.09,6.45,9.84,9.84,9.84,9.18,6.54
up,0.011982570806100101,1-2%,-10~0,False,-0.02754237288135586,True,0.016146393972013007,0.005382131324004336,-0.18406889128094717,-0.1377825618945102,-0.0021141649048627142,-0.01268498942917562,-0.19873150105708248,-0.15327695560253707,9.36,9.32,9.17,7.48,6.45,9.69,9.44,9.26,7.58,6.54
up,0.0185185185185186,1-2%,<=-10%,False,-0.18181818181818188,True,-0.0181818181818183,0.16883116883116878,0.0714285714285714,-0.13116883116883116,0.020242914979756943,0.21457489878542502,0.11336032388663964,-0.09716599190283393,7.19,7.18,7.18,7.18,6.32,7.2,7.2,7.2,7.2,6.65
up,0.029689608636977116,2-3%,<=-10%,False,-0.17666666666666664,True,-0.02752293577981646,0.2031454783748361,0.0602883355176933,-0.11533420707732633,-0.00536193029490617,0.23056300268096508,0.08445040214477206,-0.0951742627345844,7.18,7.18,7.18,7.18,6.32,7.2,7.2,7.2,7.2,6.65
up,0.013698630136986356,1-2%,-10~0,False,-0.08750000000000002,True,0.21621621621621623,0.21486486486486478,0.10405405405405399,-0.08378378378378382,0.19047619047619047,0.1891534391534393,0.0806878306878307,-0.10317460317460314,7.33,7.33,7.33,7.33,6.32,7.42,7.42,7.42,7.42,6.65
up,0.01833740831295838,1-2%,>+10%,False,0.14565826330532206,True,0.07923169267707086,-0.009603841536614643,-0.08163265306122447,-0.17406962785114044,-0.0011111111111110628,-0.08333333333333337,-0.1499999999999999,-0.23555555555555552,8.8,8.8,8.15,7.62,6.32,9.18,8.99,8.25,7.65,6.65
up,0.010146561443066693,1-2%,>+10%,False,0.356269113149847,True,-0.06696428571428592,-0.11941964285714302,-0.1975446428571429,-0.2689732142857144,-0.018779342723004744,-0.073943661971831,-0.1561032863849764,-0.23122065727699526,8.15,7.97,7.85,6.96,6.32,8.25,8.09,7.89,6.99,6.55
up,0.011097410604192337,1-2%,>+10%,False,0.12638888888888888,True,-0.03170731707317065,-0.12317073170731696,-0.16097560975609748,-0.1756097560975609,-0.009975062344139585,-0.10349127182044882,-0.14214463840398994,-0.15710723192019949,7.85,7.65,7.16,6.83,6.18,7.89,7.71,7.19,6.88,6.22
up,0.012030075187969835,1-2%,<=-10%,False,-0.15716096324461337,True,0.06092124814264466,-0.004457652303120341,0.028231797919762158,0.387815750371471,0.048458149779735615,-0.01615271659324513,0.016152716593245353,0.37151248164464024,6.77,6.77,6.59,6.59,6.18,6.83,6.83,6.65,6.65,6.22
up,0.010279001468428861,1-2%,<=-10%,False,-0.11673151750972766,True,0.026162790697674465,-0.005813953488372103,0.043604651162790775,0.33720930232558133,0.015827338129496216,-0.015827338129496438,0.03309352517985609,0.32374100719424437,6.77,6.77,6.59,6.59,6.18,6.83,6.83,6.65,6.65,6.22
up,0.010324483775811188,1-2%,0~+10%,False,0.016491754122938573,True,-0.0029197080291970545,-0.026277372262773713,-0.04817518248175179,0.4437956204379563,-0.007267441860465129,-0.03052325581395343,-0.05232558139534893,0.4375,6.72,6.72,6.66,6.18,6.18,6.79,6.79,6.67,6.22,6.22
up,0.015479876160990669,1-2%,-10~0,False,-0.048600883652430094,True,-0.038109756097560954,0.05640243902439024,0.4237804878048781,0.2835365853658538,-0.04248861911987867,0.05159332321699539,0.417298937784522,0.27769347496206365,6.2,6.2,6.2,6.2,6.2,6.3,6.3,6.3,6.3,6.3
up,0.020202020202020332,2-3%,0~+10%,False,0.07109737248840808,True,0.46817538896746824,0.30127298444130113,0.29137199434229144,0.09335219236209347,0.457865168539326,0.292134831460674,0.282303370786517,0.0856741573033708,7.11,7.11,7.11,7.11,7.11,7.31,7.31,7.31,7.31,7.31
up,0.05970149253731338,5-9.4%,>+10%,True,0.27416798732171155,True,0.068075117370892,0.0997652582159625,0.06924882629107976,-0.11384976525821588,0.02941176470588225,0.05995475113122173,0.030542986425339258,-0.1459276018099548,9.27,8.72,8.72,8.72,7.47,9.34,9.1,9.1,9.1,7.51
up,0.09954751131221728,>=9.4%,>+10%,True,0.4212218649517685,False,-0.039094650205761416,-0.054526748971193584,-0.0668724279835391,-0.24279835390946503,-0.039094650205761416,-0.054526748971193584,-0.0668724279835391,-0.24279835390946503,8.72,8.72,8.72,8.72,7.33,9.12,9.1,9.1,9.07,7.36
up,0.09979423868312742,>=9.4%,>+10%,True,0.5576923076923077,False,-0.13938260056127227,-0.13564078578110372,-0.12628624883068285,-0.3208606173994387,-0.11368015414258203,-0.10982658959537572,-0.10019267822736044,-0.300578034682081,8.72,8.72,8.72,8.72,7.25,9.1,9.1,9.1,9.07,7.26
up,0.03406593406593417,3-5%,>+10%,False,0.40866873065015485,True,-0.023379383634431483,-0.002125398512221044,-0.011689691817215686,-0.25079702444208296,-0.016059957173447548,0.005353319057815886,-0.004282655246252598,-0.2451820128479657,9.06,8.78,8.78,8.78,6.89,9.2,9.19,9.12,9.07,6.98
up,0.022826086956521774,2-3%,>+10%,False,0.4219474497681608,True,-0.008501594048884176,-0.020191285866099862,-0.036131774707757636,-0.26142401700318807,-0.06699999999999995,-0.07799999999999996,-0.09299999999999997,-0.30499999999999994,8.78,8.78,8.78,8.78,6.83,9.19,9.19,9.12,9.07,6.95
up,0.011122345803842304,1-2%,0~+10%,False,0.08442982456140369,True,-0.1289999999999999,-0.15800000000000003,-0.132,-0.276,-0.08412197686645628,-0.11461619348054675,-0.08727655099894849,-0.23869610935856989,8.97,8.7,8.41,8.22,6.45,9.07,8.71,8.42,8.36,6.63
up,0.02535832414553485,2-3%,-10~0,False,-0.09299999999999997,True,-0.06666666666666676,-0.08817204301075277,-0.06559139784946244,-0.17419354838709689,-0.03016759776536304,-0.052513966480446816,-0.029050279329608908,-0.14189944134078214,8.53,8.53,8.22,8.22,6.45,8.71,8.68,8.36,8.36,6.63
up,0.06769596199524952,5-9.4%,-10~0,False,-0.09462365591397859,True,-0.0945494994438264,-0.14015572858731917,-0.22580645161290325,-0.18242491657397109,-0.05128205128205121,-0.09906759906759899,-0.18881118881118886,-0.14335664335664344,8.4,8.13,7.63,6.83,6.45,8.41,8.14,7.66,6.96,6.63
up,0.0185185185185186,1-2%,-10~0,False,-0.09184993531694707,True,0.03776223776223775,0.0923076923076922,0.08391608391608396,-0.04475524475524484,0.008152173913043459,0.06114130434782594,0.05298913043478248,-0.0720108695652174,6.88,6.88,6.88,6.88,6.46,6.97,6.97,6.97,6.97,6.6
up,0.029282576866764387,2-3%,-10~0,False,-0.029829545454545414,True,-0.019914651493598945,-0.038406827880512195,-0.05547652916073975,-0.08392603129445231,-0.0014492753623189802,-0.020289855072463836,-0.037681159420289934,-0.06666666666666665,6.78,6.78,6.73,6.54,6.21,6.78,6.78,6.76,6.58,6.29
up,0.015243902439024515,1-2%,-10~0,True,-0.03244837758112107,True,0.022522522522522515,0.01501501501501501,0.05105105105105112,-0.0930930930930931,-0.04888268156424591,-0.05586592178770955,-0.022346368715083775,-0.15642458100558665,6.62,6.62,6.48,6.48,6.01,6.74,6.74,6.53,6.53,6.04
up,0.017725258493352936,1-2%,0~+10%,False,0.05124223602484457,True,-0.04354136429608124,0.007256894049346929,-0.013062409288824406,-0.24528301886792447,-0.02945508100147276,0.02209131075110471,0.0014727540500736325,-0.23416789396170834,6.56,6.48,6.48,6.48,5.17,6.58,6.53,6.53,6.53,5.2
up,0.019726858877086473,1-2%,0~+10%,False,0.021705426356589008,True,0.03720238095238093,0.04166666666666674,-0.028273809523809423,-0.2901785714285715,0.031065088757396442,0.035502958579881616,-0.03402366863905315,-0.2943786982248521,6.73,6.73,6.68,6.47,4.76,6.83,6.83,6.77,6.53,4.77
up,0.011834319526627057,1-2%,<=-10%,False,-0.1926751592356688,True,-0.04483430799220267,-0.07017543859649134,-0.05847953216374269,-0.09746588693957114,-0.02390438247011939,-0.04980079681274896,-0.0378486055776891,-0.07768924302788838,4.8,4.8,4.75,4.62,4.59,4.87,4.87,4.76,4.62,4.62
up,0.014613778705636848,1-2%,-10~0,False,-0.022448979591836782,True,0.0,0.008230452674897082,-0.008230452674897082,-0.22839506172839508,-0.029940119760478945,-0.02195608782435121,-0.03792415169660668,-0.25149700598802394,4.81,4.72,4.66,4.66,3.74,4.82,4.75,4.68,4.68,3.75
up,0.027368421052631486,2-3%,-10~0,False,-0.004192872117400381,True,0.004098360655737876,0.002049180327868827,-0.038934426229508046,-0.17827868852459017,0.008230452674897082,0.006172839506172645,-0.034979423868312765,-0.17489711934156393,4.66,4.66,4.66,4.59,3.7,4.68,4.68,4.68,4.62,3.73
up,0.017412935323383172,1-2%,<=-10%,False,-0.1911468812877264,True,-0.024449877750611138,-0.03422982885085568,-0.05134474327628358,-0.24449877750611249,-0.024449877750611138,-0.03422982885085568,-0.05134474327628358,-0.24449877750611249,3.98,3.96,3.76,3.76,2.98,4.04,3.99,3.81,3.81,3.06
up,0.012531328320801949,1-2%,<=-10%,False,-0.145610278372591,True,-0.04207920792079212,-0.01980198019801982,-0.03217821782178221,-0.2376237623762376,-0.04207920792079212,-0.01980198019801982,-0.03217821782178221,-0.2376237623762376,3.76,3.76,3.76,3.7,2.88,3.81,3.81,3.81,3.73,2.95
up,0.01049868766404205,1-2%,<=-10%,False,-0.1806451612903226,True,0.03116883116883118,0.007792207792207684,0.06233766233766236,-0.22337662337662334,0.005063291139240533,-0.017721518987341867,0.03544303797468351,-0.24303797468354427,3.84,3.84,3.84,3.7,2.88,3.87,3.87,3.87,3.73,2.95
up,0.012461059190031154,1-2%,<=-10%,False,-0.1934673366834171,True,-0.027692307692307683,-0.043076923076923124,-0.055384615384615477,,-0.027692307692307683,-0.043076923076923124,-0.055384615384615477,,3.07,3.07,2.98,2.88,,3.12,3.12,3.06,2.95,
up,0.02287581699346397,2-3%,-10~0,False,-0.06707317073170727,True,-0.006389776357827448,-0.009584664536741117,0.06709265175718859,,0.006472491909385036,0.003236245954692629,0.08090614886731395,,2.95,2.95,2.95,2.95,,2.99,2.98,2.98,2.98,
up,0.031877213695395534,3-5%,,False,,True,-0.07551487414187641,-0.11556064073226546,-0.08266590389016015,-0.15446224256292906,-0.09467787114845949,-0.13389355742296916,-0.10168067226890765,-0.17198879551820734,32.2,31.71,30.47,30.47,27.68,32.52,32.19,30.89,30.89,27.72
up,0.021111456069543566,2-3%,<=-10%,False,-0.1228213507625272,True,-0.02766798418972327,-0.03830951657038617,-0.0741866828823351,-0.11553663727576768,-0.014787430683918634,-0.02556993222427606,-0.061922365988909434,-0.10382008626001238,31.95,31.81,31.39,27.8,27.68,32.35,31.98,31.63,28.22,27.72
up,0.012780548628429145,1-2%,<=-10%,False,-0.10565932534151101,True,-0.02646968297937835,-0.03354878424130514,-0.11111111111111116,-0.06001846722068338,-0.010944340212632908,-0.01813633520950597,-0.09693558474046282,-0.04502814258911825,31.39,31.39,30.48,27.8,27.68,31.76,31.63,30.76,28.22,27.72
up,0.0458844133099825,3-5%,-10~0,False,-0.09936908517350151,True,-0.0271265907568653,-0.015740120562625526,-0.050234427327528475,0.09845947756195561,-0.0484769079593842,-0.037340320995741916,-0.07107762856207012,0.07435309531608247,29.37,29.0,28.78,27.68,27.68,29.53,29.05,28.88,27.72,27.72
up,0.011080332409972415,1-2%,-10~0,False,-0.09693558474046282,True,0.006849315068493178,-0.041095890410958846,-0.002397260273972579,0.14349315068493151,-0.0027137042062416183,-0.05020352781546811,-0.011872455902306678,0.1326322930800543,29.13,29.13,27.86,27.68,27.68,29.25,29.25,28.0,27.72,27.72
up,0.021828103683492417,2-3%,-10~0,False,-0.0880248833592534,True,-0.055073431241655646,-0.05340453938584788,-0.03371161548731649,0.09512683578104153,-0.03674719292276296,-0.03504593399115352,-0.014971078598162713,0.11636611092208238,28.85,28.18,27.68,27.68,27.68,29.11,28.31,27.72,27.72,27.72
up,0.014483821263482355,1-2%,>+10%,False,0.11588720770288874,True,-0.006379100850546826,-0.011543134872418093,0.0811057108140949,0.027946537059538423,0.014263565891472929,0.008992248062015484,0.10356589147286832,0.049302325581395356,31.69,31.69,31.69,30.75,30.75,31.97,31.97,31.97,31.03,31.03
up,0.0553245922609531,5-9.4%,-10~0,False,-0.055572334642102095,True,0.14969696969696966,0.09545454545454546,0.20363636363636362,0.057272727272727364,0.10290697674418592,0.05087209302325579,0.15465116279069768,0.014244186046511675,34.83,34.83,34.83,34.83,32.44,35.59,35.59,35.59,35.59,32.65
up,0.03953488372093017,3-5%,0~+10%,True,0.06009244992295826,True,0.042225950782997845,0.02824384787472045,0.11577181208053688,-0.04977628635346765,0.04720427086260193,0.033155380724922745,0.12110143298679388,-0.04523742624332694,35.35,34.98,34.98,34.98,32.44,35.8,35.8,35.8,35.8,32.65
up,0.02225797801019036,2-3%,>+10%,False,0.12217875413782742,True,0.05718782791185739,-0.04249737670514164,-0.11070304302203571,-0.1765477439664218,0.07323568575233019,-0.02796271637816239,-0.09720372836218372,-0.16404793608521961,37.1,37.1,36.04,33.67,30.4,38.8,38.8,36.5,33.9,31.39
up,0.025773195876288568,2-3%,>+10%,True,0.22204724409448806,True,-0.0020100502512562235,-0.10527638190954769,-0.1758793969849246,-0.2190954773869347,-0.02527607361963191,-0.12613496932515333,-0.1950920245398774,-0.23730061349693254,39.51,38.8,35.0,32.44,30.4,39.8,39.65,35.5,32.8,31.08
up,0.010059171597633254,1-2%,-10~0,False,-0.04761904761904778,True,-0.029584065612185073,-0.004686584651435344,-0.03456356180433506,-0.041593438781488024,-0.054239223522694835,-0.029974307736226224,-0.0590922066799886,-0.0659434770196975,33.57,32.56,32.56,32.56,30.4,34.2,32.65,32.65,32.65,30.58
up,0.024949231215549705,2-3%,0~+10%,False,0.009074941451990615,True,-0.020662326634588113,-0.04443815454288147,-0.1115199547127087,-0.06227002547410121,-0.0017311021350258082,-0.025966532025389455,-0.09434506635891504,-0.04414310444316194,32.56,32.56,32.56,30.4,30.4,32.65,32.65,32.65,31.39,30.58
up,0.01599758527014772,1-2%,-10~0,False,-0.002108433734939741,True,0.01515151515151536,-0.011883541295306,-0.07011289364230533,-0.004753416518122333,0.009155345540460713,-0.017720023626698223,-0.07560543414057885,-0.010632014176018889,33.78,33.78,33.14,30.4,30.4,34.4,33.98,33.26,31.08,30.58
